,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
26 Sep 2022,12.1648,7.8025,14.4066,0.3216,0.0304,122.2060,5.8852,0.6416,3.2030
27 Sep 2022,12.1443,7.8188,14.4915,0.3230,0.0304,122.6300,5.8658,0.6437,3.2128
28 Sep 2022,12.1289,7.8291,14.4730,0.3209,0.0303,122.7968,5.8748,0.6395,3.1919
29 Sep 2022,12.1902,7.8833,14.5963,0.3239,0.0305,123.3506,5.8858,0.6461,3.2294
30 Sep 2022,12.2188,7.9077,14.6169,0.3243,0.0305,123.4883,5.9214,0.6524,3.2365
3 Oct 2022,12.2074,7.8872,14.5661,0.3223,0.0304,123.7063,5.9508,0.6534,3.2384
4 Oct 2022,12.3308,7.8863,14.6143,0.3242,0.0304,123.5701,5.9488,0.6528,3.2502
5 Oct 2022,12.3920,7.8998,14.6856,0.3264,0.0305,123.3839,5.9742,0.6518,3.2571
6 Oct 2022,12.4350,7.8992,14.7068,0.3301,0.0305,123.1352,5.9734,0.6507,3.2564
7 Oct 2022,12.4292,7.9025,14.7030,0.3304,0.0305,123.7462,5.9870,0.6536,3.2546
11 Oct 2022,12.2432,7.9190,14.6389,0.3250,0.0304,124.2884,5.9919,0.6496,3.2434
12 Oct 2022,12.2556,7.9474,14.6985,0.3279,0.0305,124.6342,5.9804,0.6530,3.2543
13 Oct 2022,12.3915,7.9552,14.7001,0.3285,0.0305,124.7472,5.9814,0.6528,3.2702
14 Oct 2022,12.3089,7.9722,14.7504,0.3295,0.0305,125.0383,5.9963,0.6547,3.3039
17 Oct 2022,12.3530,7.9956,14.7236,0.3285,0.0305,125.5356,6.0213,0.6553,3.3061
18 Oct 2022,12.3889,8.0075,14.7534,0.3303,0.0305,125.4988,6.0229,0.6556,3.3255
19 Oct 2022,12.4082,8.0126,14.7554,0.3324,0.0305,125.6922,6.0370,0.6542,3.3229
20 Oct 2022,12.3178,8.0136,14.7113,0.3299,0.0304,125.8082,6.0345,0.6531,3.3131
21 Oct 2022,12.3485,8.0399,14.7214,0.3294,0.0304,126.0476,6.0492,0.6538,3.3210
25 Oct 2022,12.4004,8.0605,14.6619,0.3303,0.0304,126.1609,6.0552,0.6491,3.3356
26 Oct 2022,12.4409,8.0593,14.6465,0.3317,0.0303,125.7250,6.0396,0.6484,3.3386
27 Oct 2022,12.4735,8.0756,14.7004,0.3312,0.0303,125.3825,6.0820,0.6530,3.3514
28 Oct 2022,12.5289,8.1546,14.7074,0.3333,0.0304,125.6220,6.0926,0.6533,3.3588
31 Oct 2022,12.4455,8.1449,14.6708,0.3330,0.0303,125.7516,6.0755,0.6509,3.3492
1 Nov 2022,12.4631,8.1415,14.6689,0.3330,0.0302,125.9065,6.0712,0.6469,3.3465
2 Nov 2022,12.6023,8.1317,14.7493,0.3345,0.0303,126.1575,6.0956,0.6520,3.3574
3 Nov 2022,12.5547,8.0811,14.7327,0.3341,0.0303,126.2906,6.0908,0.6497,3.3511
4 Nov 2022,12.5710,8.1137,14.7443,0.3344,0.0302,126.2770,6.0433,0.6522,3.3494
7 Nov 2022,12.6743,8.1108,14.7855,0.3372,0.0303,126.2206,6.0645,0.6577,3.3699
8 Nov 2022,12.7060,8.1521,14.8282,0.3426,0.0302,126.2058,6.1062,0.6554,3.3827
9 Nov 2022,12.8041,8.1331,14.8365,0.3460,0.0302,125.4988,6.0770,0.6510,3.3728
10 Nov 2022,12.7614,8.1015,14.8185,0.3429,0.0300,125.1363,6.0715,0.6479,3.3561
11 Nov 2022,12.8801,8.0773,14.7830,0.3488,0.0299,123.4739,5.9650,0.6474,3.3545
14 Nov 2022,12.8262,8.0049,14.7719,0.3479,0.0296,121.9843,6.0035,0.6516,3.3432
15 Nov 2022,12.8465,7.9954,14.7766,0.3469,0.0295,122.1133,6.0065,0.6513,3.3427
16 Nov 2022,12.6949,7.9032,14.5406,0.3417,0.0291,120.8090,5.9745,0.6414,3.3049
17 Nov 2022,12.6927,7.9206,14.6143,0.3395,0.0290,121.0525,5.9848,0.6381,3.3143
21 Nov 2022,12.6530,7.9573,14.6204,0.3367,0.0290,121.3117,5.9842,0.6371,3.3103
22 Nov 2022,12.6541,7.9836,14.6897,0.3382,0.0291,121.7838,5.9687,0.6400,3.3158
23 Nov 2022,12.6502,7.9853,14.6490,0.3378,0.0291,121.6975,5.9794,0.6392,3.3147
24 Nov 2022,12.5564,7.9657,14.6014,0.3411,0.0289,120.3289,5.9193,0.6338,3.2969
25 Nov 2022,12.5158,7.8604,14.4909,0.3361,0.0285,118.6865,5.8375,0.6229,3.2508
29 Nov 2022,12.6582,7.9682,14.5660,0.3396,0.0286,119.9122,5.9349,0.6274,3.2792
30 Nov 2022,12.6538,7.9106,14.5156,0.3396,0.0284,119.0714,5.8813,0.6265,3.2613
1 Dec 2022,12.6010,7.8217,14.4041,0.3382,0.0282,117.2441,5.7952,0.6236,3.2477
2 Dec 2022,12.6327,7.8523,14.3860,0.3385,0.0285,116.9438,5.8072,0.6231,3.2511
5 Dec 2022,12.5651,7.8304,14.3500,0.3385,0.0284,116.1745,5.8009,0.6280,3.2473
6 Dec 2022,12.5112,7.8146,14.3210,0.3339,0.0281,116.5337,5.8268,0.6274,3.2303
7 Dec 2022,12.5782,7.9414,14.3633,0.3338,0.0282,117.1832,5.8421,0.6310,3.2429
8 Dec 2022,12.6600,7.9660,14.3747,0.3337,0.0282,117.1731,5.8323,0.6316,3.2467
9 Dec 2022,12.6455,7.9558,14.3623,0.3374,0.0282,117.0347,5.8297,0.6320,3.2572
12 Dec 2022,12.7032,7.9584,14.3874,0.3370,0.0282,117.4977,5.8721,0.6329,3.2605
13 Dec 2022,12.7401,7.9358,14.4404,0.3390,0.0283,117.9075,5.8899,0.6354,3.2726
14 Dec 2022,12.7518,7.9250,14.4541,0.3408,0.0282,117.4327,5.8565,0.6344,3.2746
15 Dec 2022,12.6908,7.9200,14.4215,0.3389,0.0282,117.2208,5.8792,0.6333,3.2680
16 Dec 2022,12.6283,7.9361,14.3809,0.3377,0.0283,117.6439,5.8875,0.6344,3.2616
19 Dec 2022,12.6753,7.9721,14.3779,0.3392,0.0283,117.5321,5.8790,0.6330,3.2577
20 Dec 2022,12.7050,8.0098,14.4082,0.3412,0.0284,117.9051,5.8958,0.6349,3.2697
21 Dec 2022,12.7691,8.0426,14.4748,0.3447,0.0284,118.0404,5.9199,0.6370,3.2821
22 Dec 2022,12.7692,8.0367,14.4432,0.3478,0.0284,117.7613,5.8995,0.6349,3.2871
23 Dec 2022,12.7110,8.0024,14.4082,0.3451,0.0284,117.7480,5.8962,0.6335,3.2753
27 Dec 2022,12.7553,7.9730,14.3997,0.3491,0.0282,117.5329,5.8836,0.6350,3.2853
28 Dec 2022,12.7788,7.9072,14.4027,0.3490,0.0282,117.9116,5.8983,0.6354,3.2902
29 Dec 2022,12.7643,7.9250,14.3605,0.3482,0.0281,117.5423,5.8810,0.6338,3.2777
30 Dec 2022,12.7811,7.9214,14.3265,0.3494,0.0283,117.3749,5.8730,0.6342,3.2819
3 Jan 2023,12.7886,7.8808,14.2941,0.3461,0.0282,116.7864,5.8639,0.6377,3.2829
4 Jan 2023,12.8664,7.8701,14.3493,0.3457,0.0282,117.1472,5.8569,0.6387,3.2829
5 Jan 2023,12.9919,7.8631,14.3341,0.3459,0.0282,117.0634,5.8741,0.6391,3.2786
6 Jan 2023,12.9565,7.9042,14.3181,0.3480,0.0281,116.9405,5.8610,0.6413,3.2719
9 Jan 2023,13.0613,7.9364,14.3323,0.3515,0.0281,116.4428,5.8045,0.6443,3.2884
10 Jan 2023,13.0812,7.9767,14.3707,0.3531,0.0281,116.4710,5.8583,0.6464,3.2868
11 Jan 2023,13.0441,7.9632,14.3688,0.3508,0.0281,116.5254,5.8687,0.6457,3.2859
12 Jan 2023,13.0881,7.9164,14.3536,0.3507,0.0284,116.2791,5.8588,0.6463,3.2828
13 Jan 2023,13.0851,7.8816,14.2834,0.3492,0.0286,115.5423,5.8339,0.6450,3.2803
16 Jan 2023,13.1594,7.8992,14.2421,0.3497,0.0287,114.8076,5.8143,0.6436,3.2761
17 Jan 2023,13.0948,7.9103,14.2775,0.3495,0.0286,115.2438,5.8366,0.6400,3.2740
18 Jan 2023,13.0943,7.9133,14.2963,0.3483,0.0286,115.4631,5.8488,0.6395,3.2747
19 Jan 2023,13.0689,7.9070,14.2292,0.3497,0.0286,114.9469,5.8270,0.6377,3.2653
20 Jan 2023,13.0735,7.8645,14.1292,0.3473,0.0284,114.3146,5.7933,0.6332,3.2464
25 Jan 2023,13.0145,7.8203,14.1177,0.3465,0.0286,113.8101,5.7655,0.6298,3.2424
26 Jan 2023,13.0114,7.8027,14.0471,0.3451,0.0284,113.2153,5.7369,0.6265,3.2400
27 Jan 2023,12.8615,7.7848,13.9703,0.3430,0.0282,112.6680,5.7207,0.6234,3.2197
30 Jan 2023,12.9330,7.7695,14.0510,0.3448,0.0283,112.8856,5.7254,0.6274,3.2256
31 Jan 2023,12.9675,7.7907,14.1385,0.3449,0.0283,113.1460,5.7413,0.6287,3.2321
2 Feb 2023,12.9447,7.8668,14.2843,0.3479,0.0285,113.0150,5.7319,0.6317,3.2516
3 Feb 2023,12.9186,7.9490,14.3747,0.3476,0.0287,113.7078,5.7919,0.6327,3.2541
7 Feb 2023,12.7822,7.8510,14.2917,0.3419,0.0284,114.4635,5.7619,0.6333,3.2369
8 Feb 2023,12.8371,7.8354,14.3050,0.3420,0.0285,114.5686,5.7546,0.6341,3.2455
9 Feb 2023,12.8355,7.8569,14.3035,0.3407,0.0285,114.7593,5.7783,0.6343,3.2476
10 Feb 2023,12.8473,7.9379,14.3641,0.3423,0.0286,115.3954,5.8179,0.6371,3.2603
13 Feb 2023,12.8884,7.9538,14.4104,0.3415,0.0287,116.1682,5.8413,0.6381,3.2713
14 Feb 2023,12.8617,7.9370,14.4095,0.3429,0.0287,115.9080,5.8153,0.6382,3.2763
15 Feb 2023,12.8450,7.9521,14.4467,0.3413,0.0288,116.8428,5.8818,0.6407,3.2904
16 Feb 2023,12.8672,7.9777,14.5443,0.3433,0.0290,117.3546,5.8878,0.6427,3.3003
17 Feb 2023,12.8243,8.0128,14.5707,0.3405,0.0292,118.0948,5.9202,0.6443,3.3072
20 Feb 2023,12.8997,8.0363,14.5912,0.3425,0.0292,118.1646,5.8989,0.6453,3.3164
21 Feb 2023,12.8148,8.0531,14.5780,0.3419,0.0292,118.1630,5.8989,0.6450,3.3135
22 Feb 2023,12.8074,8.0532,14.5307,0.3404,0.0292,118.2799,5.9180,0.6436,3.3127
23 Feb 2023,12.8215,8.0618,14.6216,0.3424,0.0292,118.1975,5.9072,0.6442,3.3135
24 Feb 2023,12.7537,8.0734,14.5385,0.3405,0.0291,118.1636,5.8995,0.6405,3.3013
27 Feb 2023,12.7349,8.0600,14.5320,0.3390,0.0293,119.2031,5.9385,0.6415,3.3115
28 Feb 2023,12.7890,8.1179,14.6195,0.3397,0.0294,119.4660,5.9464,0.6466,3.3262
1 Mar 2023,12.7989,8.1534,14.6501,0.3410,0.0294,119.5422,5.9610,0.6487,3.3312
2 Mar 2023,12.8533,8.1339,14.5974,0.3411,0.0293,119.2938,5.9711,0.6494,3.3289
3 Mar 2023,12.8720,8.1590,14.6086,0.3429,0.0292,119.3248,5.9552,0.6484,3.3237
6 Mar 2023,12.9391,8.1408,14.6107,0.3445,0.0292,118.9401,5.9369,0.6462,3.3216
7 Mar 2023,12.9618,8.1219,14.6298,0.3450,0.0291,119.2896,5.9546,0.6452,3.3295
8 Mar 2023,12.8544,8.1567,14.6782,0.3417,0.0292,120.4843,6.0175,0.6482,3.3341
9 Mar 2023,12.9032,8.1869,14.6880,0.3427,0.0293,120.5168,5.9876,0.6493,3.3422
10 Mar 2023,12.8745,8.1833,14.6173,0.3401,0.0292,120.3452,5.9901,0.6484,3.3324
13 Mar 2023,12.9905,8.1698,14.6632,0.3442,0.0292,119.4396,5.9510,0.6521,3.3359
14 Mar 2023,12.9723,8.1440,14.6900,0.3434,0.0291,119.3298,5.9842,0.6521,3.3233
15 Mar 2023,12.9566,8.1532,14.6295,0.3440,0.0291,119.0695,5.9791,0.6495,3.3317
16 Mar 2023,13.0638,8.2023,14.7128,0.3435,0.0292,120.0295,6.0012,0.6529,3.3370
17 Mar 2023,13.1173,8.2022,14.6703,0.3447,0.0292,119.3392,5.9752,0.6523,3.3402
20 Mar 2023,13.1383,8.1940,14.6599,0.3415,0.0291,119.2812,5.9797,0.6496,3.3390
21 Mar 2023,13.1046,8.2352,14.6527,0.3424,0.0292,119.2045,5.9989,0.6507,3.3445
22 Mar 2023,12.9887,8.2010,14.6623,0.3420,0.0291,119.0280,6.0004,0.6494,3.3456
23 Mar 2023,12.9849,8.1227,14.6083,0.3463,0.0289,117.9000,5.9424,0.6478,3.3424
24 Mar 2023,12.9762,8.1452,14.5911,0.3429,0.0291,117.8326,5.9656,0.6466,3.3333
27 Mar 2023,12.9244,8.1432,14.6039,0.3415,0.0292,117.9140,5.9426,0.6442,3.3236
28 Mar 2023,12.8249,8.0846,14.4977,0.3388,0.0291,117.0723,5.8996,0.6389,3.3104
29 Mar 2023,12.8218,8.0837,14.4495,0.3385,0.0291,117.1846,5.9175,0.6389,3.3117
30 Mar 2023,12.9027,8.1279,14.5121,0.3389,0.0294,117.8178,5.9521,0.6416,3.3257
31 Mar 2023,12.9315,8.1182,14.4781,0.3407,0.0295,117.4559,5.9332,0.6427,3.3229
3 Apr 2023,12.8430,8.1080,14.4293,0.3351,0.0295,117.7841,5.9493,0.6417,3.3141
4 Apr 2023,12.8611,8.0753,14.4532,0.3361,0.0296,117.5098,5.9276,0.6404,3.3200
5 Apr 2023,12.9313,8.0742,14.4264,0.3348,0.0295,117.2032,5.9268,0.6390,3.3154
6 Apr 2023,12.9439,8.0802,14.4308,0.3341,0.0295,117.4048,5.9458,0.6402,3.3123
 
,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
2 Jan 2020,0.0176,0.1009,2.7469,0.2776,5.7304,111.2533,2.6387,3.5815,0.2548
3 Jan 2020,0.0177,0.1011,2.7368,0.2793,5.7314,111.6072,2.6449,3.5822,0.2556
6 Jan 2020,0.0177,0.1017,2.7331,0.2808,5.7010,111.8386,2.6523,3.5632,0.2560
7 Jan 2020,0.0177,0.1015,2.7340,0.2799,5.7102,111.4983,2.6445,3.5691,0.2548
8 Jan 2020,0.0177,0.1014,2.7269,0.2809,5.6985,111.7297,2.6500,3.5619,0.2553
9 Jan 2020,0.0177,0.1009,2.7199,0.2810,5.7222,111.3826,2.6412,3.5764,0.2552
10 Jan 2020,0.0176,0.0992,2.7003,0.2783,5.7370,111.1580,2.6393,3.5858,0.2553
13 Jan 2020,0.0175,0.0998,2.7037,0.2746,5.7364,110.6543,2.6243,3.5852,0.2548
14 Jan 2020,0.0175,0.1008,2.6909,0.2746,5.7348,110.5727,2.6229,3.5846,0.2550
15 Jan 2020,0.0176,0.1012,2.6950,0.2762,5.7479,111.0491,2.6342,3.5924,0.2569
16 Jan 2020,0.0176,0.1012,2.6982,0.2755,5.7477,110.7632,2.6289,3.5920,0.2565
17 Jan 2020,0.0175,0.1009,2.6983,0.2769,5.7226,110.5999,2.6267,3.5769,0.2566
20 Jan 2020,0.0175,0.1007,2.6869,0.2768,5.7080,110.4638,2.6312,3.5675,0.2564
21 Jan 2020,0.0176,0.0994,2.6896,0.2781,5.7170,110.7769,2.6315,3.5731,0.2578
22 Jan 2020,0.0176,0.1002,2.6846,0.2782,5.7230,110.8994,2.6340,3.5769,0.2580
23 Jan 2020,0.0175,0.1013,2.6794,0.2773,5.7084,110.6816,2.6306,3.5679,0.2573
24 Jan 2020,0.0175,0.1008,2.6903,0.2772,5.7028,110.6543,2.6277,3.5643,0.2577
28 Jan 2020,0.0176,0.0997,2.6727,0.2789,5.7191,111.1716,2.6424,3.5743,0.2586
29 Jan 2020,0.0176,0.0996,2.6653,0.2788,5.7260,111.0355,2.6376,3.5787,0.2581
30 Jan 2020,0.0176,0.1010,2.6620,0.2804,5.7230,111.3077,2.6456,3.5768,0.2588
31 Jan 2020,0.0176,0.1008,2.6489,0.2796,5.7226,111.3077,2.6454,3.5764,0.2588
3 Feb 2020,0.0177,0.1018,2.6607,0.2817,5.7505,112.0428,2.6690,3.5937,0.2606
4 Feb 2020,0.0177,0.1004,2.6610,0.2833,5.7813,112.0836,2.6620,3.6133,0.2601
5 Feb 2020,0.0177,0.1014,2.6719,0.2866,5.7872,112.1925,2.6684,3.6170,0.2608
6 Feb 2020,0.0177,0.1005,2.6678,0.2846,5.7825,112.2061,2.6687,3.6146,0.2612
7 Feb 2020,0.0178,0.1017,2.6704,0.2850,5.8037,112.5737,2.6750,3.6274,0.2624
10 Feb 2020,0.0178,0.1011,2.6560,0.2861,5.8107,112.8595,2.6829,3.6318,0.2634
11 Feb 2020,0.0178,0.1010,2.6462,0.2857,5.8129,112.7234,2.6774,3.6330,0.2632
12 Feb 2020,0.0178,0.1019,2.6708,0.2853,5.8043,112.5465,2.6775,3.6277,0.2630
13 Feb 2020,0.0178,0.1020,2.6705,0.2856,5.7956,112.6826,2.6804,3.6221,0.2631
14 Feb 2020,0.0178,0.1019,2.6643,0.2872,5.8058,112.7370,2.6817,3.6286,0.2638
17 Feb 2020,0.0178,0.1019,2.6611,0.2864,5.7927,112.6554,2.6919,3.6205,0.2647
18 Feb 2020,0.0179,0.1021,2.6613,0.2878,5.8091,112.9684,2.6898,3.6308,0.2653
19 Feb 2020,0.0179,0.1020,2.6600,0.2878,5.8106,113.2407,2.6943,3.6337,0.2666
20 Feb 2020,0.0180,0.1028,2.6590,0.2888,5.8325,113.9213,2.7128,3.6454,0.2682
21 Feb 2020,0.0180,0.1030,2.6448,0.2903,5.8475,114.1119,2.7175,3.6577,0.2694
24 Feb 2020,0.0182,0.1037,2.6697,0.2923,5.8775,114.9286,2.7450,3.6734,0.2713
25 Feb 2020,0.0182,0.1037,2.6820,0.2926,5.8832,115.0239,2.7396,3.6770,0.2715
26 Feb 2020,0.0182,0.1050,2.6781,0.2950,5.9082,115.4187,2.7490,3.6929,0.2720
27 Feb 2020,0.0182,0.1039,2.6568,0.2920,5.8945,114.9558,2.7380,3.6842,0.2707
28 Feb 2020,0.0182,0.1048,2.6436,0.2937,5.8772,115.0511,2.7403,3.6730,0.2703
2 Mar 2020,0.0181,0.1030,2.6182,0.2942,5.8290,114.3841,2.7207,3.6433,0.2688
3 Mar 2020,0.0181,0.1041,2.6353,0.2945,5.7928,114.4794,2.7229,3.6197,0.2689
4 Mar 2020,0.0180,0.1042,2.6261,0.2935,5.7337,113.8805,2.7128,3.5835,0.2673
5 Mar 2020,0.0179,0.1035,2.6238,0.2997,5.6693,113.4040,2.7002,3.5433,0.2662
6 Mar 2020,0.0180,0.1024,2.6411,0.3023,5.6630,114.0030,2.7144,3.5394,0.2677
9 Mar 2020,0.0181,0.1035,2.6314,0.3106,5.6877,114.5747,2.7326,3.5552,0.2686
10 Mar 2020,0.0182,0.1042,2.6732,0.3154,5.6918,115.0511,2.6781,3.5632,0.2692
11 Mar 2020,0.0183,0.1047,2.6629,0.3189,5.7331,115.3098,2.6850,3.5838,0.2694
12 Mar 2020,0.0183,0.1049,2.6624,0.3104,5.7344,115.7862,2.6799,3.5840,0.2709
13 Mar 2020,0.0185,0.1055,2.6326,0.3112,5.7730,116.9296,2.6971,3.6077,0.2736
16 Mar 2020,0.0185,0.1051,2.6043,0.3072,5.7992,117.0993,2.7386,3.6245,0.2732
17 Mar 2020,0.0186,0.1058,2.6231,0.3097,5.8385,117.8825,2.7250,3.6492,0.2749
18 Mar 2020,0.0187,0.1065,2.5974,0.3084,5.8870,118.6448,2.7487,3.6797,0.2767
19 Mar 2020,0.0189,0.1093,2.4370,0.3092,5.8857,119.9652,2.7801,3.6790,0.2798
20 Mar 2020,0.0188,0.1089,2.5348,0.3097,5.8921,119.9107,2.7792,3.6824,0.2797
23 Mar 2020,0.0189,0.1097,2.5012,0.3130,5.8468,121.0133,2.8098,3.6550,0.2822
24 Mar 2020,0.0188,0.1096,2.5652,0.3130,5.8302,120.7411,2.8034,3.6432,0.2816
25 Mar 2020,0.0186,0.1088,2.5661,0.3148,5.7529,119.6249,2.7558,3.6190,0.2790
26 Mar 2020,0.0185,0.1077,2.5451,0.3152,5.7511,118.7705,2.7004,3.5954,0.2770
27 Mar 2020,0.0180,0.1066,2.5563,0.3056,5.7022,116.0584,2.5375,3.5639,0.2707
30 Mar 2020,0.0184,0.1074,2.6250,0.3135,5.7996,118.6312,2.6393,3.6248,0.2767
31 Mar 2020,0.0182,0.1059,2.5890,0.3118,5.7013,117.1338,2.6008,3.5620,0.2727
1 Apr 2020,0.0183,0.1065,2.5751,0.3124,5.7443,117.8144,2.6049,3.5745,0.2749
2 Apr 2020,0.0186,0.1082,2.5996,0.3167,5.7405,119.4071,2.6401,3.6228,0.2785
3 Apr 2020,0.0185,0.1076,2.5768,0.3125,5.7331,118.6992,2.6089,3.5835,0.2768
6 Apr 2020,0.0187,0.1077,2.5708,0.3125,5.7395,119.1076,2.6159,3.5880,0.2778
7 Apr 2020,0.0185,0.1074,2.5896,0.3063,5.7291,118.4270,2.6029,3.5675,0.2762
8 Apr 2020,0.0184,0.1077,2.5828,0.3014,5.7215,118.1479,2.5909,3.5863,0.2749
9 Apr 2020,0.0185,0.1078,2.6128,0.3029,5.7094,118.1820,2.5898,3.5524,0.2756
10 Apr 2020,0.0184,0.1072,2.6201,0.3034,5.6770,117.2835,2.5758,3.5293,0.2729
13 Apr 2020,0.0184,0.1077,2.6229,0.3044,5.6707,117.6783,2.6016,3.5411,0.2744
14 Apr 2020,0.0184,0.1076,2.6487,0.3044,5.6682,117.6919,2.5941,3.5423,0.2745
15 Apr 2020,0.0185,0.1082,2.6309,0.3049,5.6959,117.8825,2.5952,3.5480,0.2743
16 Apr 2020,0.0187,0.1092,2.6036,0.3080,5.7039,119.0804,2.6215,3.5762,0.2771
17 Apr 2020,0.0186,0.1086,2.6238,0.3074,5.6962,118.8353,2.6122,3.5492,0.2771
20 Apr 2020,0.0187,0.1095,2.6429,0.3090,5.7339,119.4615,2.6395,3.5900,0.2786
21 Apr 2020,0.0187,0.1097,2.6323,0.3115,5.7316,119.5821,2.6848,3.5865,0.2789
22 Apr 2020,0.0187,0.1078,2.6201,0.3071,5.7178,119.6521,2.7281,3.5748,0.2791
23 Apr 2020,0.0186,0.1067,2.5924,0.3035,5.7119,118.8353,2.7256,3.5580,0.2771
24 Apr 2020,0.0186,0.1080,2.6168,0.3063,5.7325,118.8353,2.7290,3.5861,0.2764
27 Apr 2020,0.0186,0.1080,2.6311,0.3092,5.7130,118.5359,2.7221,3.5592,0.2764
28 Apr 2020,0.0186,0.1067,2.6240,0.3100,5.7364,118.9883,2.7172,3.5827,0.2775
29 Apr 2020,0.0186,0.1068,2.6594,0.3077,5.7377,118.6992,2.7059,3.5764,0.2768
30 Apr 2020,0.0185,0.1068,2.6553,0.3068,5.7511,117.7768,2.6795,3.5720,0.2747
4 May 2020,0.0185,0.1058,2.6187,0.3099,5.7344,118.1139,2.7031,3.6099,0.2755
5 May 2020,0.0184,0.1052,2.6140,0.3090,5.7048,117.3380,2.7171,3.5577,0.2737
6 May 2020,0.0184,0.1051,2.6090,0.3108,5.6927,117.3668,2.7028,3.5625,0.2739
8 May 2020,0.0184,0.1052,2.6358,0.3091,5.7042,117.2155,2.7565,3.5520,0.2734
12 May 2020,0.0186,0.1064,2.6392,0.3115,5.7246,118.2909,2.7165,3.5854,0.2759
13 May 2020,0.0186,0.1058,2.6083,0.3093,5.7679,118.0763,2.7064,3.5899,0.2754
14 May 2020,0.0186,0.1055,2.5964,0.3083,5.7396,118.0218,2.6901,3.5898,0.2752
15 May 2020,0.0186,0.1066,2.6038,0.3104,5.7575,118.3077,2.7143,3.5941,0.2761
18 May 2020,0.0187,0.1064,2.5930,0.3122,5.7465,118.5631,2.7210,3.6020,0.2765
19 May 2020,0.0187,0.1060,2.6280,0.3107,5.7391,118.4134,2.7847,3.5810,0.2755
20 May 2020,0.0187,0.1067,2.6611,0.3109,5.7585,118.5936,2.7132,3.5993,0.2759
21 May 2020,0.0187,0.1068,2.6655,0.3102,5.7472,118.4950,2.7106,3.5890,0.2751
22 May 2020,0.0187,0.1067,2.6628,0.3109,5.7596,118.7537,2.7060,3.6057,0.2750
27 May 2020,0.0187,0.1068,2.6985,0.3108,5.7617,118.6448,2.7035,3.5997,0.2748
28 May 2020,0.0187,0.1061,2.6945,0.3108,5.7469,118.6992,2.7047,3.5988,0.2753
29 May 2020,0.0187,0.1050,2.6982,0.3117,5.7445,118.3861,2.7035,3.5879,0.2745
1 Jun 2020,0.0186,0.1055,2.6954,0.3101,5.7371,117.6919,2.6603,3.5730,0.2719
2 Jun 2020,0.0185,0.1037,2.6964,0.3074,5.6792,116.8343,2.6228,3.5505,0.2694
3 Jun 2020,0.0183,0.1034,2.7347,0.3057,5.6771,116.0312,2.5760,3.5343,0.2663
4 Jun 2020,0.0184,0.1048,2.7432,0.3062,5.6586,116.3715,2.6064,3.5401,0.2658
5 Jun 2020,0.0183,0.1035,2.7620,0.3046,5.6622,116.1673,2.6102,3.5285,0.2628
9 Jun 2020,0.0184,0.1031,2.7913,0.3044,5.6457,116.0176,2.6096,3.5257,0.2634
10 Jun 2020,0.0184,0.1036,2.7856,0.3055,5.6540,116.1809,2.6022,3.5273,0.2636
11 Jun 2020,0.0183,0.1043,2.7630,0.3054,5.6171,115.8134,2.5840,3.5173,0.2628
12 Jun 2020,0.0184,0.1039,2.7362,0.3054,5.6071,116.1401,2.5941,3.5182,0.2637
15 Jun 2020,0.0184,0.1036,2.7432,0.3058,5.6239,116.3171,2.5875,3.5208,0.2636
16 Jun 2020,0.0184,0.1041,2.7663,0.3047,5.6192,116.0584,2.5829,3.5046,0.2633
17 Jun 2020,0.0184,0.1052,2.7561,0.3063,5.6089,116.4940,2.5883,3.5090,0.2645
18 Jun 2020,0.0184,0.1051,2.7556,0.3065,5.6180,116.3987,2.5811,3.5088,0.2642
19 Jun 2020,0.0184,0.1056,2.7482,0.3065,5.6116,116.4940,2.5832,3.5123,0.2645
22 Jun 2020,0.0184,0.1052,2.7448,0.3066,5.6082,116.3579,2.5685,3.5060,0.2639
23 Jun 2020,0.0184,0.1051,2.7679,0.3072,5.6389,116.4124,2.5579,3.5153,0.2643
24 Jun 2020,0.0184,0.1051,2.7673,0.3081,5.6532,116.4260,2.5547,3.5331,0.2645
25 Jun 2020,0.0184,0.1052,2.7458,0.3081,5.6503,116.4940,2.5501,3.5320,0.2645
26 Jun 2020,0.0184,0.1053,2.7563,0.3087,5.6651,116.4668,2.5564,3.5336,0.2646
29 Jun 2020,0.0185,0.1053,2.7529,0.3110,5.6654,116.6574,2.5567,3.5402,0.2645
30 Jun 2020,0.0184,0.1047,2.7503,0.3106,5.6710,116.5213,2.5537,3.5389,0.2652
1 Jul 2020,0.0185,0.1050,2.7616,0.3130,5.6695,116.5621,2.5546,3.5440,0.2651
2 Jul 2020,0.0185,0.1055,2.7812,0.3158,5.6765,116.6846,2.5573,3.5436,0.2658
3 Jul 2020,0.0185,0.1052,2.7938,0.3171,5.7351,116.7118,2.5579,3.5718,0.2659
6 Jul 2020,0.0185,0.1054,2.8073,0.3143,5.7399,116.6301,2.5623,3.5875,0.2661
7 Jul 2020,0.0184,0.1044,2.8012,0.3126,5.7242,116.3579,2.5689,3.5772,0.2661
8 Jul 2020,0.0184,0.1043,2.7994,0.3128,5.7155,116.4804,2.5586,3.5682,0.2669
9 Jul 2020,0.0184,0.1042,2.8081,0.3129,5.6897,116.1129,2.5517,3.5533,0.2662
